run,time,timesteps,X:VCD,X:Glc,X:Lac,X:Titer,F:Glc
1,9,9.0,5.459967167966427,96.73825949065244,113.00766150709894,718.3103525142,18.62244897959184
1,10,10.0,3.082856300536988,111.352135599767,119.0234398032213,781.3059307522319,0.0
1,11,11.0,1.6853136370591508,113.69060461052868,122.3593508552226,816.8130630446891,0.0
1,12,12.0,0.9139838052053504,112.48043647536234,124.17540398252424,836.3023820665422,0.0
1,13,13.0,0.4937701094904678,111.82543164976047,125.15834902925108,846.8967671377101,0.0
1,14,14.0,0.2662177263502278,111.4719341655522,125.6888326317342,852.6275753589497,0.0
2,0,0.0,0.1275510204081632,17.857142857142858,0.0,0.0,0.0
2,1,1.0,0.394526968978467,17.630472428758573,0.3409637546033764,0.0185884134030734,0.0
2,2,2.0,1.1820783245153306,16.940565303950716,1.378818283588168,0.1271912878875853,0.0
2,3,3.0,3.245513782029231,14.963816316294864,4.353247484088101,1.0745427791386208,14.642857142857144
2,4,4.0,7.422643864493157,20.350597517215363,11.759684613920964,8.77423975131274,14.642857142857144
2,5,5.0,12.957408976069164,25.23241361606809,26.43256110792946,48.74996192352927,14.642857142857144
2,6,6.0,16.940039707834806,25.326070659459614,48.29898482039862,162.33161439625863,14.642857142857144
2,7,7.0,17.855081117940266,23.065020770214684,73.70714886884949,351.3662080158126,14.642857142857144
2,8,8.0,16.41629184029399,21.15970605160428,98.58583467927228,575.7210183616654,14.642857142857144
2,9,9.0,13.88303369118422,21.24904700376955,120.4680873892651,795.410122686122,0.0
2,10,10.0,11.136455412020398,14.355424580198518,138.47605977322382,987.6411022067298,0.0
2,11,11.0,8.556549409242937,4.974990558617459,152.6262261675404,1139.40395211787,0.0
2,12,12.0,5.898992284083612,-8.613933606020284e-09,163.1075562397173,1203.9647048535558,0.0
2,13,13.0,3.7170652491380634,-1.6239252643470822e-09,169.91305413830028,1203.9647048438417,0.0
2,14,14.0,2.33422021208854,-7.634924220865205e-09,174.19405210447863,1203.9647048513425,0.0
3,0,0.0,0.8438775510204082,47.85714285714286,0.0,0.0,0.0
3,1,1.0,2.609587455719932,46.34350233865549,2.27287122541978,0.1317303114116234,0.0
3,2,2.0,6.769303927466379,42.07177050180508,8.687721791947773,3.3855440778279,0.0
3,3,3.0,12.917047657883533,32.682060527363234,22.791228065561437,33.18415800351243,15.56122448979592
3,4,4.0,17.673163624664305,25.877743867812708,45.18590413824793,140.09030774046153,15.56122448979592
3,5,5.0,18.962614099350176,23.61476322536219,71.97607974680668,334.20545859130823,15.56122448979592
3,6,6.0,17.510225451664155,21.55014009217623,98.47370453036828,571.8949314748012,15.56122448979592
3,7,7.0,14.783900436402806,21.594900985800187,121.80290107356484,806.6975650524681,15.56122448979592
3,8,8.0,11.821097870783442,24.42164154343243,140.9467190150827,1013.0699411394584,15.56122448979592
3,9,9.0,9.12851250842796,29.97754184378448,155.98273496484205,1182.667688900186,0.0
3,10,10.0,6.889821812059968,22.65956880295665,167.45729807695065,1315.5281376028795,0.0
3,11,11.0,5.119026517519925,16.945323391422058,176.0504605787929,1415.9689097222629,0.0
3,12,12.0,3.756825487414859,12.72902211646649,182.39637054713535,1490.1974485559413,0.0
3,13,13.0,2.7297207785295203,9.653159045419615,187.03091008307916,1544.06071972365,0.0
3,14,14.0,1.966636561043649,7.430490440876364,190.3845399884,1582.5466147967554,0.0
4,0,0.0,0.4214285714285715,33.57142857142857,0.0,0.0,0.0
4,1,1.0,1.320114680791039,32.813458112377155,1.1386684373426452,0.0430761353633492,7.295918367346939
4,2,2.0,3.7541348171394207,34.49978052093394,4.53284806576537,0.7738749411481655,7.295918367346939
4,3,3.0,8.637166397828482,36.04517385204402,13.170694806636735,9.559932564898403,7.295918367346939
4,4,4.0,14.486636863173969,32.19573893972423,29.91303059902648,60.3282940951951,7.295918367346939
4,5,5.0,18.036687407464008,23.636798644454952,53.73805501794463,195.664222910448,7.295918367346939
4,6,6.0,18.22966703147472,13.331734522398328,80.21287670560376,403.5162963455227,7.295918367346939
4,7,7.0,16.021779315254957,4.146270654925,105.09386831709531,628.0986282797479,7.295918367346939
4,8,8.0,11.657944135179052,0.0901209317533045,125.31949018781648,735.4711212647663,7.295918367346939
4,9,9.0,7.802797269003703,0.3837513799872093,139.1159854249286,767.9848087186298,0.0
4,10,10.0,5.308984793222012,1.437548687173193e-07,148.50463484663717,809.1142039618535,0.0
4,11,11.0,3.379814848363974,2.703445721711154e-09,154.6586161090565,809.1142047474304,0.0
4,12,12.0,2.1439835360202104,-4.234990994643537e-09,158.56940813133286,809.1142047226771,0.0
4,13,13.0,1.3570767266713362,4.280492394053849e-09,161.04751664911618,809.1142047074787,0.0
4,14,14.0,0.857841722436499,-9.404324599059714e-09,162.6150032347903,809.1142047247077,0.0
5,0,0.0,0.4030612244897958,45.0,0.0,0.0,0.0
5,1,1.0,1.2744915096310525,44.27083705964954,1.094969636655234,0.0294275865107922,0.0
5,2,2.0,3.663683694372941,42.07478958039766,4.392856663431377,0.6452943443847213,0.0
5,3,3.0,8.50516896620347,36.43267236048288,12.866831209471934,8.881948969587103,8.214285714285714
5,4,4.0,14.369815482819996,30.19161098985632,29.42087580334159,58.20907956479343,8.214285714285714
5,5,5.0,17.98794676536539,22.633265298842986,53.124666781522095,191.53175342253144,8.214285714285714
5,6,6.0,18.24124451200769,13.263899335505986,79.57533716597398,398.0237127693676,8.214285714285714
5,7,7.0,16.097972983572767,4.952573849718,104.51229395719623,623.3316220797432,8.214285714285714
5,8,8.0,12.237854778329682,0.1336752219669507,125.17210258364469,773.0479493028581,8.214285714285714
5,9,9.0,8.262851429779014,0.5365521750457659,139.7022174729443,815.5587964425016,0.0
5,10,10.0,5.450630459187399,-4.874202460247895e-08,149.5374593864777,838.9101145795609,0.0
5,11,11.0,3.467121341037882,9.724215318724074e-09,155.8533713466646,838.9101145079726,0.0
5,12,12.0,2.1974536117786503,6.179481639501969e-10,159.86353722299063,838.9101145179213,0.0
5,13,13.0,1.3896823026531138,-1.1635959686697316e-08,162.40235125168738,838.9101145323306,0.0
5,14,14.0,0.8776526045375284,-1.3259658918103648e-07,164.00681236813776,838.9101146841066,0.0
6,0,0.0,0.8622448979591837,67.85714285714286,0.0,0.0,0.0
6,1,1.0,2.6749907486950466,66.30594194103563,2.3285357601697463,0.1158623760472043,17.091836734693878
6,2,2.0,6.82243427617675,76.42867666281349,8.861948708396092,3.30041111574986,17.091836734693878
6,3,3.0,12.04323442309849,84.39002198891905,22.566125249710275,31.17249965390128,17.091836734693878
6,4,4.0,14.253106401638163,88.51905722900987,42.02154449916851,118.45897736328564,17.091836734693878
6,5,5.0,12.63555529169678,92.480066085969,61.72869077191673,250.006324238836,17.091836734693878
6,6,6.0,9.337353707848612,98.985056188339,77.6172953525938,379.0206844700512,17.091836734693878
6,7,7.0,6.164561119729012,108.69204397759914,88.69993696315282,478.45691577564537,17.091836734693878
6,8,8.0,3.814841515323195,121.06750205864232,95.77760539341844,545.4062164937584,0.0
6,9,9.0,2.282810056804556,125.87347719186884,100.081857970145,587.311192312778,0.0
6,10,10.0,1.3443409765514431,124.17110176881047,102.63644695304193,612.5778045377662,0.0
6,11,11.0,0.7847469740482982,123.17298428368056,104.13422795650804,627.5236178021484,0.0
6,12,12.0,0.4558113070022489,122.59180774242505,105.0063475004214,636.2701307715959,0.0
6,13,13.0,0.2640016337525529,122.25472259629063,105.51218156124516,641.3577701780736,0.0
6,14,14.0,0.1526585518298628,122.05964652185722,105.8049154900231,644.3069249391955,0.0
7,0,0.0,0.8989795918367347,10.714285714285714,0.0,0.0,0.0
7,1,1.0,2.561677816432559,9.182648474945704,2.309025569439737,0.5600862205433613,0.0
7,2,2.0,6.043655968011938,5.227206428270718,8.2844480156752,6.337309269646097,14.33673469387755
7,3,3.0,10.256821408507756,5.576287592868399,19.982743343293837,39.04310251936609,14.33673469387755
7,4,4.0,14.23649989805191,8.118506606447163,37.79805921686471,118.28048083368512,14.33673469387755
7,5,5.0,15.979165281463162,7.831062118939674,59.86959293410392,260.7223141125531,14.33673469387755
7,6,6.0,15.38104223772534,7.064830312132685,82.67725108090148,443.1134135645421,14.33673469387755
7,7,7.0,13.451838894805377,7.595407355814657,103.53097190332672,631.4203624498417,14.33673469387755
7,8,8.0,11.129528455473189,10.195564226272058,121.23809455766826,805.3775188818015,0.0
7,9,9.0,8.774014314744127,2.465144151235283,135.58603245765448,949.1000498109474,0.0
7,10,10.0,5.827722042583314,-6.2403764591175164e-09,146.099476876673,975.1076706830768,0.0
7,11,11.0,3.715794444132357,-4.0139046861712415e-09,152.86008960057194,975.1076707239508,0.0
7,12,12.0,2.359760547393057,6.596543041983697e-08,157.1620190904748,975.1076706377124,0.0
7,13,13.0,1.494966355525936,2.1488608560506992e-08,159.8906507115849,975.1076706934572,0.0
7,14,14.0,0.945685715120142,6.530904625659791e-09,161.61799626783633,975.10767071222,0.0
8,0,0.0,0.2928571428571428,27.857142857142858,0.0,0.0,0.0
8,1,1.0,0.917563819987342,27.33124541738445,0.7902755748240591,0.0293204600373073,0.0
8,2,2.0,2.6800326838884563,25.7413164271176,3.179664056891145,0.3961726937780944,9.13265306122449
8,3,3.0,6.607004401659442,23.819978448458645,9.569668992915323,4.9134899111676855,9.13265306122449
8,4,4.0,12.290788296199024,23.944469900138728,23.10966262466109,35.79437694988383,9.13265306122449
8,5,5.0,16.780217530839924,18.93614801539039,44.37028974387022,137.33481118122052,9.13265306122449
8,6,6.0,18.03287791279233,11.14868080814121,69.8365105069322,318.58358808603106,9.13265306122449
8,7,7.0,16.424652675142497,3.6774049945720666,94.92953198389571,531.9129420287943,9.13265306122449
8,8,8.0,12.328393433597098,0.1539773361240498,115.95441699425668,653.5794633724893,9.13265306122449
8,9,9.0,8.553837033894268,0.8238440140840291,130.75685219310623,710.2086257306554,9.13265306122449
8,10,10.0,6.310744139059436,3.127400116234684,141.3344337367657,795.8369881315568,9.13265306122449
8,11,11.0,4.781361628614969,7.030699725582882,149.26338670726042,876.1185368895033,0.0
8,12,12.0,3.629250724980413,8.07241811410864,155.2844829654978,941.4090136359912,0.0
8,13,13.0,2.71538412758715,5.067095221321563,159.82739626734656,990.06623612573,0.0
8,14,14.0,1.992230701188547,2.8499159105066463,163.19633364141802,1024.2585537080552,0.0
9,0,0.0,0.2561224489795918,75.0,0.0,0.0,0.0
9,1,1.0,0.823632370199256,74.53238078971388,0.7018978987908648,0.007462685143173,0.0
9,2,2.0,2.468081089356525,73.08158247491636,2.8795696680884952,0.1881329271791895,5.459183673469388
9,3,3.0,6.202014606339774,72.84477562125932,8.83713876388322,3.268451721187761,5.459183673469388
9,4,4.0,11.450644986756336,69.85221436449044,21.52360778010068,28.090663272129436,5.459183673469388
9,5,5.0,15.36613892103935,62.24756242233321,41.1341823333528,113.79333495917282,5.459183673469388
9,6,6.0,16.636512138725234,52.157833421958,64.47797860241039,271.48639333303225,5.459183673469388
9,7,7.0,15.819700111320708,41.92415225390136,88.04240789386954,472.2784562387178,5.459183673469388
9,8,8.0,13.819935785362036,33.11507458763718,109.47350130635922,679.9210907077503,5.459183673469388
9,9,9.0,11.40047238685298,26.478912759064237,127.6471817435937,869.5151979679957,0.0
9,10,10.0,9.041753852787528,17.708161522820525,142.34072433762466,1029.3403387724404,0.0
9,11,11.0,6.959529157240279,10.081790741613505,153.8225292849693,1155.987733160839,0.0
9,12,12.0,5.206755513630019,4.309888191145868,162.54413966743027,1249.9283575593208,0.0
9,13,13.0,3.6775381415156025,0.2023934618509455,168.93483365083463,1304.0779299878468,0.0
9,14,14.0,2.314106627186898,-2.2011035031810943e-08,173.17718333847557,1304.7387546792872,0.0
10,0,0.0,0.55,25.0,0.0,0.0,0.0
10,1,1.0,1.6916733637817485,24.020660607134573,1.4720062062764787,0.0949073242901883,0.0
10,2,2.0,4.608217332044125,21.190873621651708,5.726087473587607,1.570192788897127,10.051020408163264
10,3,3.0,9.86615411268923,23.74365848174035,15.918639141225231,15.906427159774228,10.051020408163264
10,4,4.0,15.381974511426622,21.57726697454892,34.28458587862298,82.38062133081799,10.051020408163264
10,5,5.0,18.13440743873875,15.304005325986465,58.8375742641637,234.40297309892247,10.051020408163264
10,6,6.0,17.648348902915153,8.035286968259522,84.93261385278232,446.00224493767104,10.051020408163264
10,7,7.0,15.00699027094678,2.453374869179436,108.63946069859958,655.6891005118819,10.051020408163264
10,8,8.0,11.115359731648203,0.5575557690019457,127.52041466688009,782.2885533204854,10.051020408163264
10,9,9.0,8.00735916126253,2.018243284349822,141.1079638552438,874.5565194694459,0.0
10,10,10.0,5.990532179563588,4.687856183673885,151.1011880345959,971.0571748214496,0.0
10,11,11.0,4.273818136470012,0.0204610764916157,158.50991024605472,1030.9442523223595,0.0
10,12,12.0,2.7030627085207346,1.9341757025243343e-09,163.44872590324738,1030.9746245211436,0.0
10,13,13.0,1.7050272053512878,6.979705909756111e-08,166.56811666640897,1030.974624439826,0.0
10,14,14.0,1.0737694712176902,-1.188279166006963e-09,168.53415927712138,1030.9746245290055,0.0
11,0,0.0,0.3112244897959184,66.42857142857143,0.0,0.0,0.0
11,1,1.0,0.9962660737969624,65.86165610499565,0.8510157983167552,0.0123058745668129,0.0
11,2,2.0,2.9425663811705065,64.11976871771543,3.4658571575443635,0.3123552619881955,0.0
11,3,3.0,7.184826170948711,59.46243548814023,10.45751259849884,5.070674104870353,5.76530612244898
11,4,4.0,12.917819676569811,54.94170922897607,24.928895779790366,39.476663929217096,5.76530612244898
11,5,5.0,17.059090190144055,46.10234894620327,46.85757561881093,148.3049188587809,5.76530612244898
11,6,6.0,18.1084611235818,34.76903602865545,72.53740743792886,336.8231473695003,5.76530612244898
11,7,7.0,16.736712965076503,23.694274103214862,97.84130383488323,564.4740929547148,5.76530612244898
11,8,8.0,14.161144384996325,14.61499823967955,120.16768582019058,787.5132179486267,5.76530612244898
11,9,9.0,11.28777596807942,8.22094590089718,138.48961252137536,979.0068598012922,5.76530612244898
11,10,10.0,8.60235395877785,4.543276879358863,152.7708001955672,1127.7594895233308,0.0
11,11,11.0,6.333369078066677,2.6852961264316875,163.46652057474284,1234.998478035125,0.0
11,12,12.0,4.180569429852798,3.6993924514357014e-08,171.03977314905535,1265.0353259999697,0.0
11,13,13.0,2.6230672726084205,-1.7474397975661374e-08,175.8527437213432,1265.0353260697393,0.0
11,14,14.0,1.6420830879268982,5.90458796893627e-10,178.86917431519686,1265.0353260470235,0.0
12,0,0.0,0.6418367346938776,53.57142857142858,0.0,0.0,0.0
12,1,1.0,2.0105824801244827,52.41350542744216,1.73852358544906,0.0668799131441332,0.0
12,2,2.0,5.458865269257,49.04457328523554,6.796904406362197,1.798028243722677,0.0
12,3,3.0,11.253189314919238,41.14988644577403,18.65209779552117,20.814227103702063,10.663265306122447
12,4,4.0,16.62092162451448,31.848444013815392,38.99907623811576,103.76154040034804,10.663265306122447
12,5,5.0,18.798180014968786,25.25430525596882,64.93054788981138,277.0027079584741,10.663265306122447
12,6,6.0,17.91287991846858,18.146044686072017,91.64994836420672,506.2778538041133,10.663265306122447
12,7,7.0,15.370652607590376,12.808464756130466,115.7302502845039,740.5937417074738,10.663265306122447
12,8,8.0,12.359300124271712,10.21675655548882,135.70094069583638,947.544319993346,10.663265306122447
12,9,9.0,9.554708464647074,10.444989602325942,151.43096726352755,1116.921696246175,10.663265306122447
12,10,10.0,7.222761675529199,13.130754553748956,163.44928670921905,1250.9178366249134,0.0
12,11,11.0,5.3708641649530575,8.88718598998904,172.4651905127082,1353.2963142622684,0.0
12,12,12.0,3.913193413040279,4.493584645983723,179.10675567655636,1426.466252600579,0.0
12,13,13.0,2.764088248333904,1.368155743625305,183.88412613869883,1473.0952578581566,0.0
12,14,14.0,1.7892613924616827,9.527211516942544e-07,187.14459402353376,1485.2290142241873,0.0
13,0,0.0,0.8071428571428572,43.57142857142857,0.0,0.0,0.0
13,1,1.0,2.49552376401788,42.12459575655026,2.172781961283344,0.126356954506282,12.806122448979592
13,2,2.0,6.525910203365826,50.43707488098147,8.331321905875294,3.023923180913933,12.806122448979592
13,3,3.0,12.568167210771316,54.13561320403066,22.00559769884899,30.1031481904339,12.806122448979592
13,4,4.0,17.21392526203438,52.411693594408135,43.8209928536815,130.0908396616,12.806122448979592
13,5,5.0,18.42869705605685,47.860931359000034,69.88226615476884,315.2671374393662,12.806122448979592
13,6,6.0,17.027948276692825,43.51712507382763,95.63538559883048,544.4550932118602,12.806122448979592
13,7,7.0,14.408720211822745,41.20051779160609,118.34637670526445,772.6803809098942,12.806122448979592
13,8,8.0,11.5307761532614,41.57524706185039,137.01612397422335,973.9957808987574,12.806122448979592
13,9,9.0,8.876354631483128,44.62527678022741,151.66735689656437,1139.0766398879898,12.806122448979592
13,10,10.0,6.614787114473946,50.0365521577767,162.77143598845922,1267.8726435772326,12.806122448979592
13,11,11.0,4.747150722192789,57.42320602330916,170.90826576405314,1364.1355548032227,0.0
13,12,12.0,3.297705496117945,56.48243035646593,176.6356399483569,1432.7759418065118,0.0
13,13,13.0,2.310352100029315,53.82261751746056,180.6289768970547,1480.9847026577493,0.0
13,14,14.0,1.6272829532666595,51.95402091588121,183.43452189821863,1515.0155904381622,0.0
14,0,0.0,0.8806122448979592,62.142857142857146,0.0,0.0,0.0
14,1,1.0,2.72830033668809,60.56006149939754,2.3761284851361637,0.1268150928660743,11.581632653061224
14,2,2.0,6.990020105779101,65.21506466432245,9.04788033943973,3.5353252683901744,11.581632653061224
14,3,3.0,12.780024599473547,67.29587597062485,23.309775962163556,33.80116443289331,11.581632653061224
14,4,4.0,16.47457900472465,64.56988896533795,44.78742406688346,135.15484337139762,11.581632653061224
14,5,5.0,16.85264080539732,59.940098694634266,69.12409156723444,308.405047186475,11.581632653061224
14,6,6.0,15.147645698148176,56.06575653135341,92.32808225517164,512.5814631850628,11.581632653061224
14,7,7.0,12.600391897548093,54.3089414363964,112.35394111567152,710.4830993521975,11.581632653061224
